Transaction ID,Date,Month,Day,Year,Customer ID,Gender,Age,Age Group,Product Category,Quantity,Price per Unit,Total Amount,5% discounted price,,
814,9/5/2023,Sep,Tue,2023,CUST814,Female,59,Older Adults,Clothing,1,500,500,25,,
815,8/27/2023,Aug,Sun,2023,CUST815,Female,51,Older Adults,Clothing,3,25,75,1.25,,
816,8/12/2023,Aug,Sat,2023,CUST816,Male,47,Adult,Beauty,2,500,1000,25,,
817,10/31/2023,Oct,Tue,2023,CUST817,Male,30,Adult,Beauty,4,50,200,2.5,,
818,5/18/2023,May,Thu,2023,CUST818,Male,30,Adult,Electronics,1,500,500,25,,
819,6/15/2023,Jun,Thu,2023,CUST819,Female,35,Adult,Beauty,2,50,100,2.5,,
820,5/6/2023,May,Sat,2023,CUST820,Male,49,Adult,Electronics,4,50,200,2.5,,
821,2/14/2023,Feb,Tue,2023,CUST821,Male,49,Adult,Electronics,1,300,300,15,,
822,5/23/2023,May,Tue,2023,CUST822,Female,52,Older Adults,Beauty,3,50,150,2.5,,
823,8/19/2023,Aug,Sat,2023,CUST823,Female,56,Older Adults,Electronics,2,50,100,2.5,,
824,5/5/2023,May,Fri,2023,CUST824,Male,63,Older Adults,Clothing,4,30,120,1.5,,
825,8/26/2023,Aug,Sat,2023,CUST825,Female,46,Adult,Beauty,1,25,25,1.25,,
826,10/19/2023,Oct,Thu,2023,CUST826,Female,46,Adult,Clothing,1,300,300,15,,
827,11/9/2023,Nov,Thu,2023,CUST827,Male,61,Older Adults,Beauty,3,300,900,15,,
828,12/9/2023,Dec,Sat,2023,CUST828,Female,33,Adult,Electronics,4,300,1200,15,,
829,7/14/2023,Jul,Fri,2023,CUST829,Male,61,Older Adults,Beauty,3,30,90,1.5,,
830,6/22/2023,Jun,Thu,2023,CUST830,Female,64,Older Adults,Clothing,3,50,150,2.5,,
831,1/15/2023,Jan,Sun,2023,CUST831,Male,27,Adult,Electronics,4,25,100,1.25,,
832,9/11/2023,Sep,Mon,2023,CUST832,Male,47,Adult,Beauty,4,500,2000,25,,
833,6/16/2023,Jun,Fri,2023,CUST833,Male,42,Adult,Beauty,4,50,200,2.5,,
834,4/4/2023,Apr,Tue,2023,CUST834,Female,56,Older Adults,Beauty,2,30,60,1.5,,
835,9/7/2023,Sep,Thu,2023,CUST835,Male,37,Adult,Clothing,4,50,200,2.5,,
836,4/19/2023,Apr,Wed,2023,CUST836,Female,22,Adolescents,Clothing,1,50,50,2.5,,
837,7/1/2023,Jul,Sat,2023,CUST837,Male,18,Adolescents,Beauty,3,30,90,1.5,,
838,5/13/2023,May,Sat,2023,CUST838,Male,47,Adult,Electronics,2,300,600,15,,
839,6/24/2023,Jun,Sat,2023,CUST839,Female,20,Adolescents,Electronics,4,300,1200,15,,
840,5/24/2023,May,Wed,2023,CUST840,Male,62,Older Adults,Clothing,2,25,50,1.25,,
841,11/2/2023,Nov,Thu,2023,CUST841,Male,31,Adult,Electronics,4,25,100,1.25,,
842,12/26/2023,Dec,Tue,2023,CUST842,Female,47,Adult,Clothing,2,300,600,15,,
843,5/22/2023,May,Mon,2023,CUST843,Male,21,Adolescents,Beauty,3,500,1500,25,,
844,10/12/2023,Oct,Thu,2023,CUST844,Male,35,Adult,Clothing,3,50,150,2.5,,
845,1/6/2023,Jan,Fri,2023,CUST845,Male,54,Older Adults,Clothing,1,500,500,25,,
846,9/22/2023,Sep,Fri,2023,CUST846,Male,42,Adult,Beauty,1,50,50,2.5,,
847,4/8/2023,Apr,Sat,2023,CUST847,Female,18,Adolescents,Electronics,4,300,1200,15,,
848,2/13/2023,Feb,Mon,2023,CUST848,Female,63,Older Adults,Clothing,3,25,75,1.25,,
849,5/4/2023,May,Thu,2023,CUST849,Male,32,Adult,Clothing,2,25,50,1.25,,
850,7/28/2023,Jul,Fri,2023,CUST850,Female,26,Adult,Beauty,2,500,1000,25,,
851,9/8/2023,Sep,Fri,2023,CUST851,Male,32,Adult,Electronics,2,25,50,1.25,,
852,10/12/2023,Oct,Thu,2023,CUST852,Female,41,Adult,Clothing,1,300,300,15,,
853,5/4/2023,May,Thu,2023,CUST853,Male,21,Adolescents,Beauty,2,500,1000,25,,
854,12/20/2023,Dec,Wed,2023,CUST854,Male,29,Adult,Clothing,1,50,50,2.5,,
855,9/1/2023,Sep,Fri,2023,CUST855,Male,54,Older Adults,Beauty,1,25,25,1.25,,
856,11/27/2023,Nov,Mon,2023,CUST856,Male,54,Older Adults,Electronics,4,30,120,1.5,,
857,12/31/2023,Dec,Sun,2023,CUST857,Male,60,Older Adults,Electronics,2,25,50,1.25,,
858,9/9/2023,Sep,Sat,2023,CUST858,Male,23,Adolescents,Electronics,2,50,100,2.5,,
859,8/18/2023,Aug,Fri,2023,CUST859,Female,56,Older Adults,Electronics,3,500,1500,25,,
860,1/9/2023,Jan,Mon,2023,CUST860,Male,63,Older Adults,Clothing,4,50,200,2.5,,
861,2/17/2023,Feb,Fri,2023,CUST861,Female,41,Adult,Clothing,3,30,90,1.5,,
862,5/31/2023,May,Wed,2023,CUST862,Male,28,Adult,Electronics,4,300,1200,15,,
863,4/24/2023,Apr,Mon,2023,CUST863,Female,30,Adult,Electronics,2,25,50,1.25,,
864,7/27/2023,Jul,Thu,2023,CUST864,Female,51,Older Adults,Electronics,1,500,500,25,,
865,12/21/2023,Dec,Thu,2023,CUST865,Female,42,Adult,Clothing,1,300,300,15,,
866,5/5/2023,May,Fri,2023,CUST866,Male,24,Adolescents,Electronics,1,50,50,2.5,,
867,6/6/2023,Jun,Tue,2023,CUST867,Male,21,Adolescents,Electronics,1,500,500,25,,
868,12/6/2023,Dec,Wed,2023,CUST868,Female,25,Adolescents,Electronics,1,300,300,15,,
869,10/25/2023,Oct,Wed,2023,CUST869,Male,37,Adult,Beauty,3,500,1500,25,,
870,7/8/2023,Jul,Sat,2023,CUST870,Female,46,Adult,Electronics,4,30,120,1.5,,
871,8/31/2023,Aug,Thu,2023,CUST871,Male,62,Older Adults,Beauty,2,30,60,1.5,,
872,10/11/2023,Oct,Wed,2023,CUST872,Female,63,Older Adults,Beauty,3,25,75,1.25,,
873,9/29/2023,Sep,Fri,2023,CUST873,Female,27,Adult,Electronics,4,25,100,1.25,,
874,6/26/2023,Jun,Mon,2023,CUST874,Male,60,Older Adults,Beauty,1,30,30,1.5,,
875,8/6/2023,Aug,Sun,2023,CUST875,Female,51,Older Adults,Electronics,4,500,2000,25,,
876,10/9/2023,Oct,Mon,2023,CUST876,Male,43,Adult,Clothing,4,30,120,1.5,,
877,6/19/2023,Jun,Mon,2023,CUST877,Female,58,Older Adults,Clothing,1,25,25,1.25,,
878,6/30/2023,Jun,Fri,2023,CUST878,Female,20,Adolescents,Clothing,1,30,30,1.5,,
879,12/26/2023,Dec,Tue,2023,CUST879,Male,23,Adolescents,Clothing,1,30,30,1.5,,
880,8/21/2023,Aug,Mon,2023,CUST880,Male,22,Adolescents,Beauty,2,500,1000,25,,
881,5/19/2023,May,Fri,2023,CUST881,Male,22,Adolescents,Electronics,1,300,300,15,,
882,6/6/2023,Jun,Tue,2023,CUST882,Female,64,Older Adults,Electronics,2,25,50,1.25,,
883,5/9/2023,May,Tue,2023,CUST883,Male,40,Adult,Electronics,1,500,500,25,,
884,4/29/2023,Apr,Sat,2023,CUST884,Female,26,Adult,Clothing,2,30,60,1.5,,
885,3/3/2023,Mar,Fri,2023,CUST885,Female,52,Older Adults,Clothing,4,30,120,1.5,,
886,4/9/2023,Apr,Sun,2023,CUST886,Male,37,Adult,Electronics,3,300,900,15,,
887,6/11/2023,Jun,Sun,2023,CUST887,Male,59,Older Adults,Clothing,4,25,100,1.25,,
888,3/3/2023,Mar,Fri,2023,CUST888,Female,52,Older Adults,Electronics,4,25,100,1.25,,
889,10/2/2023,Oct,Mon,2023,CUST889,Female,35,Adult,Electronics,1,50,50,2.5,,
890,12/20/2023,Dec,Wed,2023,CUST890,Male,34,Adult,Electronics,2,25,50,1.25,,
891,4/5/2023,Apr,Wed,2023,CUST891,Male,41,Adult,Electronics,3,300,900,15,,
892,4/9/2023,Apr,Sun,2023,CUST892,Male,20,Adolescents,Electronics,1,50,50,2.5,,
893,4/21/2023,Apr,Fri,2023,CUST893,Male,49,Adult,Electronics,1,50,50,2.5,,
894,9/5/2023,Sep,Tue,2023,CUST894,Male,52,Older Adults,Electronics,1,30,30,1.5,,
895,5/22/2023,May,Mon,2023,CUST895,Female,55,Older Adults,Clothing,4,30,120,1.5,,
896,10/29/2023,Oct,Sun,2023,CUST896,Female,30,Adult,Electronics,2,25,50,1.25,,
897,9/26/2023,Sep,Tue,2023,CUST897,Female,64,Older Adults,Electronics,2,50,100,2.5,,
898,11/2/2023,Nov,Thu,2023,CUST898,Female,42,Adult,Clothing,3,30,90,1.5,,
899,5/25/2023,May,Thu,2023,CUST899,Male,26,Adult,Clothing,2,300,600,15,,
900,2/21/2023,Feb,Tue,2023,CUST900,Male,21,Adolescents,Clothing,2,30,60,1.5,,
901,4/10/2023,Apr,Mon,2023,CUST901,Male,31,Adult,Electronics,1,30,30,1.5,,
902,6/1/2023,Jun,Thu,2023,CUST902,Female,54,Older Adults,Beauty,1,50,50,2.5,,
903,4/27/2023,Apr,Thu,2023,CUST903,Female,51,Older Adults,Beauty,4,50,200,2.5,,
904,7/4/2023,Jul,Tue,2023,CUST904,Male,28,Adult,Clothing,1,500,500,25,,
905,4/2/2023,Apr,Sun,2023,CUST905,Male,58,Older Adults,Beauty,1,300,300,15,,
906,6/4/2023,Jun,Sun,2023,CUST906,Female,20,Adolescents,Clothing,1,50,50,2.5,,
907,1/8/2023,Jan,Sun,2023,CUST907,Female,45,Adult,Electronics,1,25,25,1.25,,
908,12/29/2023,Dec,Fri,2023,CUST908,Male,46,Adult,Beauty,4,300,1200,15,,
909,10/1/2023,Oct,Sun,2023,CUST909,Male,26,Adult,Electronics,1,300,300,15,,
910,3/6/2023,Mar,Mon,2023,CUST910,Female,20,Adolescents,Beauty,3,50,150,2.5,,
911,5/21/2023,May,Sun,2023,CUST911,Male,42,Adult,Electronics,3,300,900,15,,
912,1/24/2023,Jan,Tue,2023,CUST912,Male,51,Older Adults,Beauty,3,50,150,2.5,,
913,1/28/2023,Jan,Sat,2023,CUST913,Male,29,Adult,Electronics,3,30,90,1.5,,
914,10/11/2023,Oct,Wed,2023,CUST914,Female,59,Older Adults,Electronics,1,500,500,25,,
915,5/30/2023,May,Tue,2023,CUST915,Female,26,Adult,Beauty,3,30,90,1.5,,
916,12/24/2023,Dec,Sun,2023,CUST916,Female,32,Adult,Electronics,1,50,50,2.5,,
917,3/6/2023,Mar,Mon,2023,CUST917,Female,57,Older Adults,Electronics,4,50,200,2.5,,
918,11/23/2023,Nov,Thu,2023,CUST918,Female,42,Adult,Electronics,3,30,90,1.5,,
919,9/9/2023,Sep,Sat,2023,CUST919,Female,22,Adolescents,Beauty,2,25,50,1.25,,
920,2/22/2023,Feb,Wed,2023,CUST920,Female,28,Adult,Beauty,3,25,75,1.25,,
921,1/7/2023,Jan,Sat,2023,CUST921,Male,51,Older Adults,Electronics,3,25,75,1.25,,
922,10/21/2023,Oct,Sat,2023,CUST922,Male,41,Adult,Electronics,1,50,50,2.5,,
923,5/26/2023,May,Fri,2023,CUST923,Male,32,Adult,Beauty,3,300,900,15,,
924,8/29/2023,Aug,Tue,2023,CUST924,Male,55,Older Adults,Beauty,2,50,100,2.5,,
925,9/3/2023,Sep,Sun,2023,CUST925,Male,25,Adolescents,Electronics,1,300,300,15,,
926,8/14/2023,Aug,Mon,2023,CUST926,Male,22,Adolescents,Electronics,1,30,30,1.5,,
927,6/24/2023,Jun,Sat,2023,CUST927,Male,43,Adult,Electronics,4,500,2000,25,,
928,4/5/2023,Apr,Wed,2023,CUST928,Female,35,Adult,Clothing,4,300,1200,15,,
929,1/27/2023,Jan,Fri,2023,CUST929,Female,23,Adolescents,Beauty,3,25,75,1.25,,
930,5/10/2023,May,Wed,2023,CUST930,Male,54,Older Adults,Clothing,4,50,200,2.5,,
931,9/2/2023,Sep,Sat,2023,CUST931,Male,30,Adult,Beauty,4,30,120,1.5,,
932,2/28/2023,Feb,Tue,2023,CUST932,Female,45,Adult,Beauty,4,25,100,1.25,,
933,2/3/2023,Feb,Fri,2023,CUST933,Male,22,Adolescents,Beauty,1,30,30,1.5,,
934,7/25/2023,Jul,Tue,2023,CUST934,Male,30,Adult,Beauty,1,500,500,25,,
935,9/9/2023,Sep,Sat,2023,CUST935,Female,34,Adult,Beauty,1,50,50,2.5,,
936,2/7/2023,Feb,Tue,2023,CUST936,Male,57,Older Adults,Beauty,4,50,200,2.5,,
937,10/23/2023,Oct,Mon,2023,CUST937,Female,62,Older Adults,Beauty,1,500,500,25,,
938,11/19/2023,Nov,Sun,2023,CUST938,Male,49,Adult,Clothing,4,50,200,2.5,,
939,12/18/2023,Dec,Mon,2023,CUST939,Female,46,Adult,Electronics,1,300,300,15,,
940,1/28/2023,Jan,Sat,2023,CUST940,Female,20,Adolescents,Electronics,1,30,30,1.5,,
941,3/19/2023,Mar,Sun,2023,CUST941,Female,57,Older Adults,Clothing,2,25,50,1.25,,
942,3/18/2023,Mar,Sat,2023,CUST942,Male,51,Older Adults,Clothing,3,500,1500,25,,
943,10/16/2023,Oct,Mon,2023,CUST943,Female,57,Older Adults,Clothing,4,300,1200,15,,
944,6/5/2023,Jun,Mon,2023,CUST944,Male,44,Adult,Clothing,2,25,50,1.25,,
945,2/13/2023,Feb,Mon,2023,CUST945,Male,30,Adult,Beauty,1,25,25,1.25,,
946,5/8/2023,May,Mon,2023,CUST946,Male,62,Older Adults,Electronics,4,500,2000,25,,
947,3/2/2023,Mar,Thu,2023,CUST947,Male,50,Older Adults,Beauty,1,300,300,15,,
948,10/13/2023,Oct,Fri,2023,CUST948,Female,23,Adolescents,Electronics,3,25,75,1.25,,
949,8/2/2023,Aug,Wed,2023,CUST949,Female,41,Adult,Electronics,2,25,50,1.25,,
950,11/7/2023,Nov,Tue,2023,CUST950,Male,36,Adult,Clothing,3,300,900,15,,
951,11/2/2023,Nov,Thu,2023,CUST951,Male,33,Adult,Beauty,2,50,100,2.5,,
952,11/13/2023,Nov,Mon,2023,CUST952,Female,57,Older Adults,Clothing,1,25,25,1.25,,
953,4/26/2023,Apr,Wed,2023,CUST953,Male,45,Adult,Beauty,3,30,90,1.5,,
954,9/25/2023,Sep,Mon,2023,CUST954,Female,50,Older Adults,Electronics,3,300,900,15,,
955,7/14/2023,Jul,Fri,2023,CUST955,Male,58,Older Adults,Clothing,1,25,25,1.25,,
956,8/19/2023,Aug,Sat,2023,CUST956,Male,30,Adult,Clothing,3,500,1500,25,,
957,8/15/2023,Aug,Tue,2023,CUST957,Female,60,Older Adults,Electronics,4,30,120,1.5,,
958,6/2/2023,Jun,Fri,2023,CUST958,Male,62,Older Adults,Electronics,2,25,50,1.25,,
959,10/29/2023,Oct,Sun,2023,CUST959,Female,42,Adult,Electronics,2,30,60,1.5,,
960,8/8/2023,Aug,Tue,2023,CUST960,Male,59,Older Adults,Clothing,2,30,60,1.5,,
961,6/6/2023,Jun,Tue,2023,CUST961,Male,53,Older Adults,Beauty,4,50,200,2.5,,
962,10/19/2023,Oct,Thu,2023,CUST962,Male,44,Adult,Clothing,2,30,60,1.5,,
963,11/14/2023,Nov,Tue,2023,CUST963,Female,55,Older Adults,Beauty,1,50,50,2.5,,
964,1/31/2023,Jan,Tue,2023,CUST964,Male,24,Adolescents,Clothing,3,300,900,15,,
965,11/9/2023,Nov,Thu,2023,CUST965,Male,22,Adolescents,Clothing,4,50,200,2.5,,
966,2/20/2023,Feb,Mon,2023,CUST966,Male,60,Older Adults,Electronics,2,500,1000,25,,
967,4/17/2023,Apr,Mon,2023,CUST967,Male,62,Older Adults,Beauty,1,25,25,1.25,,
968,11/17/2023,Nov,Fri,2023,CUST968,Female,48,Adult,Clothing,3,300,900,15,,
969,4/19/2023,Apr,Wed,2023,CUST969,Female,40,Adult,Clothing,3,300,900,15,,
970,5/16/2023,May,Tue,2023,CUST970,Male,59,Older Adults,Electronics,4,500,2000,25,,
971,12/5/2023,Dec,Tue,2023,CUST971,Female,27,Adult,Electronics,4,50,200,2.5,,
972,2/11/2023,Feb,Sat,2023,CUST972,Male,49,Adult,Beauty,4,25,100,1.25,,
973,3/22/2023,Mar,Wed,2023,CUST973,Male,60,Older Adults,Clothing,1,50,50,2.5,,
974,5/3/2023,May,Wed,2023,CUST974,Male,47,Adult,Beauty,1,30,30,1.5,,
975,3/30/2023,Mar,Thu,2023,CUST975,Female,56,Older Adults,Clothing,4,50,200,2.5,,
976,10/10/2023,Oct,Tue,2023,CUST976,Female,48,Adult,Beauty,2,300,600,15,,
977,2/8/2023,Feb,Wed,2023,CUST977,Female,35,Adult,Electronics,3,25,75,1.25,,
978,3/22/2023,Mar,Wed,2023,CUST978,Female,53,Older Adults,Clothing,3,50,150,2.5,,
979,1/2/2023,Jan,Mon,2023,CUST979,Female,19,Adolescents,Beauty,1,25,25,1.25,,
980,7/29/2023,Jul,Sat,2023,CUST980,Female,31,Adult,Electronics,3,25,75,1.25,,
981,8/19/2023,Aug,Sat,2023,CUST981,Female,30,Adult,Electronics,2,30,60,1.5,,
982,12/19/2023,Dec,Tue,2023,CUST982,Female,46,Adult,Beauty,3,30,90,1.5,,
983,11/1/2023,Nov,Wed,2023,CUST983,Female,29,Adult,Clothing,1,300,300,15,,
984,8/29/2023,Aug,Tue,2023,CUST984,Male,56,Older Adults,Clothing,1,500,500,25,,
985,5/30/2023,May,Tue,2023,CUST985,Female,19,Adolescents,Electronics,2,25,50,1.25,,
986,1/17/2023,Jan,Tue,2023,CUST986,Female,49,Adult,Clothing,2,500,1000,25,,
987,4/29/2023,Apr,Sat,2023,CUST987,Female,30,Adult,Clothing,3,300,900,15,,
988,5/28/2023,May,Sun,2023,CUST988,Female,63,Older Adults,Clothing,3,25,75,1.25,,
989,12/28/2023,Dec,Thu,2023,CUST989,Female,44,Adult,Electronics,1,25,25,1.25,,
990,5/25/2023,May,Thu,2023,CUST990,Female,58,Older Adults,Beauty,2,500,1000,25,,
991,12/26/2023,Dec,Tue,2023,CUST991,Female,34,Adult,Clothing,2,50,100,2.5,,
992,8/21/2023,Aug,Mon,2023,CUST992,Female,57,Older Adults,Electronics,2,30,60,1.5,,
993,2/6/2023,Feb,Mon,2023,CUST993,Female,48,Adult,Electronics,3,50,150,2.5,,
994,12/18/2023,Dec,Mon,2023,CUST994,Female,51,Older Adults,Beauty,2,500,1000,25,,
995,4/30/2023,Apr,Sun,2023,CUST995,Female,41,Adult,Clothing,1,30,30,1.5,,
996,5/16/2023,May,Tue,2023,CUST996,Male,62,Older Adults,Clothing,1,50,50,2.5,,
997,11/17/2023,Nov,Fri,2023,CUST997,Male,52,Older Adults,Beauty,3,30,90,1.5,,
998,10/29/2023,Oct,Sun,2023,CUST998,Female,23,Adolescents,Beauty,4,25,100,1.25,,
999,12/5/2023,Dec,Tue,2023,CUST999,Female,36,Adult,Electronics,3,50,150,2.5,,
1000,4/12/2023,Apr,Wed,2023,CUST1000,Male,47,Adult,Electronics,4,30,120,1.5,,
